,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kpca__degree,param_kpca__gamma,param_kpca__kernel,param_kpca__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
87,0.3111271858215332,0.07008592705657662,0.025433063507080078,0.0011417382251233264,4,0.1,sigmoid,50,"{'kpca__degree': 4, 'kpca__gamma': 0.1, 'kpca__kernel': 'sigmoid', 'kpca__n_components': 50}",0.49885057471264366,0.5494252873563218,0.503448275862069,0.5172413793103448,0.022834734752109315,88
88,0.30446283022562665,0.0013944779828004954,0.029061317443847656,0.0011125894042748519,4,0.1,sigmoid,100,"{'kpca__degree': 4, 'kpca__gamma': 0.1, 'kpca__kernel': 'sigmoid', 'kpca__n_components': 100}",0.5103448275862069,0.5494252873563218,0.5011494252873563,0.5203065134099617,0.020929502350571113,85
89,0.7423733075459799,0.008449319027147574,0.07345803578694661,0.013374024347791754,4,0.1,sigmoid,500,"{'kpca__degree': 4, 'kpca__gamma': 0.1, 'kpca__kernel': 'sigmoid', 'kpca__n_components': 500}",0.5103448275862069,0.5471264367816092,0.5080459770114942,0.5218390804597701,0.01790547347976694,82
90,9.536360025405884,2.5005917941800258,0.01964600880940755,0.0003766699836909571,4,0.5,poly,50,"{'kpca__degree': 4, 'kpca__gamma': 0.5, 'kpca__kernel': 'poly', 'kpca__n_components': 50}",0.7609195402298851,0.8091954022988506,0.7724137931034483,0.7808429118773947,0.020590082517309424,45
91,2.0881567001342773,0.48379761498295,0.02678370475769043,0.007040430231815569,4,0.5,poly,100,"{'kpca__degree': 4, 'kpca__gamma': 0.5, 'kpca__kernel': 'poly', 'kpca__n_components': 100}",0.7724137931034483,0.8206896551724138,0.8206896551724138,0.8045977011494253,0.022757459624394627,38
92,0.6150937875111898,0.0712574129049407,0.03658954302469889,0.0007951518838874089,4,0.5,poly,500,"{'kpca__degree': 4, 'kpca__gamma': 0.5, 'kpca__kernel': 'poly', 'kpca__n_components': 500}",0.7494252873563219,0.7172413793103448,0.7816091954022989,0.7494252873563219,0.02627805088043258,48
93,0.24419895807902017,0.0020128738932335055,0.024023930231730144,0.0007903855146087737,4,0.5,sigmoid,50,"{'kpca__degree': 4, 'kpca__gamma': 0.5, 'kpca__kernel': 'sigmoid', 'kpca__n_components': 50}",0.5885057471264368,0.6,0.5678160919540229,0.5854406130268199,0.013316587890408264,76
94,0.3149864673614502,0.004627346515966694,0.028957605361938477,0.000529169378368315,4,0.5,sigmoid,100,"{'kpca__degree': 4, 'kpca__gamma': 0.5, 'kpca__kernel': 'sigmoid', 'kpca__n_components': 100}",0.5977011494252874,0.6091954022988506,0.5701149425287356,0.5923371647509579,0.016399183570140016,64
95,0.7767480214436849,0.025268866081257592,0.06717212994893391,0.0014014902281846528,4,0.5,sigmoid,500,"{'kpca__degree': 4, 'kpca__gamma': 0.5, 'kpca__kernel': 'sigmoid', 'kpca__n_components': 500}",0.6068965517241379,0.6206896551724138,0.5724137931034483,0.6,0.020302898543282398,52
96,8.986032247543335,2.8427727916994727,0.019249121348063152,0.0004400896271741357,4,1,poly,50,"{'kpca__degree': 4, 'kpca__gamma': 1, 'kpca__kernel': 'poly', 'kpca__n_components': 50}",0.774712643678161,0.8091954022988506,0.7839080459770115,0.789272030651341,0.014579538383479258,43
97,2.1021589438120523,0.4966934853604826,0.021146376927693684,0.0006105008766369976,4,1,poly,100,"{'kpca__degree': 4, 'kpca__gamma': 1, 'kpca__kernel': 'poly', 'kpca__n_components': 100}",0.774712643678161,0.825287356321839,0.8045977011494253,0.8015325670498085,0.020760486105967885,40
98,0.6306466261545817,0.10661086471906414,0.03748138745625814,0.0013591107140123958,4,1,poly,500,"{'kpca__degree': 4, 'kpca__gamma': 1, 'kpca__kernel': 'poly', 'kpca__n_components': 500}",0.7425287356321839,0.7057471264367816,0.7862068965517242,0.7448275862068966,0.032887760511685724,49
99,0.2469965616861979,0.0039589379733465935,0.023889700571695965,0.0011800571721907868,4,1,sigmoid,50,"{'kpca__degree': 4, 'kpca__gamma': 1, 'kpca__kernel': 'sigmoid', 'kpca__n_components': 50}",0.6091954022988506,0.6045977011494252,0.5724137931034483,0.5954022988505747,0.01636333831728935,61
100,0.31749868392944336,0.0012988543098155655,0.028766314188639324,0.001181976408473823,4,1,sigmoid,100,"{'kpca__degree': 4, 'kpca__gamma': 1, 'kpca__kernel': 'sigmoid', 'kpca__n_components': 100}",0.6160919540229886,0.6137931034482759,0.5678160919540229,0.5992337164750958,0.022235430082064262,55
101,0.8088803291320801,0.029203504541825877,0.07180380821228027,0.004268392584483972,4,1,sigmoid,500,"{'kpca__degree': 4, 'kpca__gamma': 1, 'kpca__kernel': 'sigmoid', 'kpca__n_components': 500}",0.5977011494252874,0.6252873563218391,0.5747126436781609,0.5992337164750957,0.020675459867022294,58
102,8.153848648071289,2.3003336731660897,0.038486480712890625,0.025643019599349903,4,5,poly,50,"{'kpca__degree': 4, 'kpca__gamma': 5, 'kpca__kernel': 'poly', 'kpca__n_components': 50}",0.7816091954022989,0.8114942528735632,0.767816091954023,0.7869731800766284,0.018230463223556048,44
103,2.0008954207102456,0.4803026988743866,0.020980676015218098,0.0007619474919540362,4,5,poly,100,"{'kpca__degree': 4, 'kpca__gamma': 5, 'kpca__kernel': 'poly', 'kpca__n_components': 100}",0.7701149425287356,0.8160919540229885,0.8068965517241379,0.7977011494252874,0.01986433930546472,41
104,0.581790049870809,0.028398941299850152,0.03595757484436035,0.0011589545032351632,4,5,poly,500,"{'kpca__degree': 4, 'kpca__gamma': 5, 'kpca__kernel': 'poly', 'kpca__n_components': 500}",0.7310344827586207,0.6896551724137931,0.7954022988505747,0.7386973180076629,0.043509791774952886,50
105,0.2457273801167806,0.0019970348393807164,0.023869911829630535,0.000935990113002306,4,5,sigmoid,50,"{'kpca__degree': 4, 'kpca__gamma': 5, 'kpca__kernel': 'sigmoid', 'kpca__n_components': 50}",0.6022988505747127,0.5977011494252874,0.5632183908045977,0.5877394636015326,0.01744031674596331,73
106,0.3340444564819336,0.02296419708198454,0.051371256510416664,0.029273373603661935,4,5,sigmoid,100,"{'kpca__degree': 4, 'kpca__gamma': 5, 'kpca__kernel': 'sigmoid', 'kpca__n_components': 100}",0.5839080459770115,0.6229885057471264,0.5655172413793104,0.5908045977011495,0.023963978193274893,70
107,0.7786072889963785,0.012496834936951733,0.0694429874420166,0.0005044428947611668,4,5,sigmoid,500,"{'kpca__degree': 4, 'kpca__gamma': 5, 'kpca__kernel': 'sigmoid', 'kpca__n_components': 500}",0.5816091954022988,0.6275862068965518,0.5678160919540229,0.5923371647509578,0.02555299923453347,67
