,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_isomap__n_components,param_isomap__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
22,0.5605010191599528,0.017776842926995433,0.061547040939331055,0.0011607717469475992,50,11,"{'isomap__n_components': 50, 'isomap__n_neighbors': 11}",0.7632183908045977,0.7103448275862069,0.7540229885057471,0.7425287356321838,0.023065006809643563,23
23,0.5856409867604574,0.004451566235816743,0.06590700149536133,0.0008458153946199938,50,15,"{'isomap__n_components': 50, 'isomap__n_neighbors': 15}",0.7655172413793103,0.7563218390804598,0.7264367816091954,0.7494252873563219,0.016683173223813953,17
24,0.6271282831827799,0.008851607816470786,0.07256706555684407,0.00028386842216873096,50,20,"{'isomap__n_components': 50, 'isomap__n_neighbors': 20}",0.8045977011494253,0.7701149425287356,0.7241379310344828,0.7662835249042145,0.03295910064001007,9
25,0.7106969356536865,0.0023717520109928607,0.0811014175415039,0.0006738972730980036,50,30,"{'isomap__n_components': 50, 'isomap__n_neighbors': 30}",0.774712643678161,0.7908045977011494,0.7402298850574712,0.7685823754789273,0.02109716459453826,6
26,0.7977850437164307,0.009641907929289435,0.08866000175476074,0.0016157303382786897,50,40,"{'isomap__n_components': 50, 'isomap__n_neighbors': 40}",0.7563218390804598,0.7885057471264367,0.7126436781609196,0.7524904214559388,0.031088831839234908,14
27,0.8813892205556234,0.01137346474967539,0.09730227788289388,0.00029055366630751403,50,50,"{'isomap__n_components': 50, 'isomap__n_neighbors': 50}",0.7885057471264367,0.7770114942528735,0.7425287356321839,0.7693486590038313,0.01953647323215624,5
28,1.0826733907063801,0.008620111758921922,0.11788407961527507,0.003257802369961185,50,75,"{'isomap__n_components': 50, 'isomap__n_neighbors': 75}",0.8114942528735632,0.7724137931034483,0.7701149425287356,0.7846743295019157,0.018987757384465728,2
29,1.2818523248036702,0.018850615777244617,0.1433903376261393,0.0022484996045155645,50,100,"{'isomap__n_components': 50, 'isomap__n_neighbors': 100}",0.7816091954022989,0.7816091954022989,0.7471264367816092,0.7701149425287356,0.016255328303139055,4
30,0.506011962890625,0.008775893935061528,0.05162588755289713,0.0005992519122345917,100,3,"{'isomap__n_components': 100, 'isomap__n_neighbors': 3}",0.767816091954023,0.7471264367816092,0.7172413793103448,0.7440613026819923,0.02076048610596793,21
31,0.5287249883015951,0.0038963886918627556,0.06001671155293783,0.0010647539971979944,100,7,"{'isomap__n_components': 100, 'isomap__n_neighbors': 7}",0.7586206896551724,0.7241379310344828,0.7172413793103448,0.7333333333333334,0.01810116752646392,28
32,0.5941864649454752,0.019400933493781955,0.06335806846618652,0.0006199561901090986,100,11,"{'isomap__n_components': 100, 'isomap__n_neighbors': 11}",0.7770114942528735,0.7126436781609196,0.728735632183908,0.739463601532567,0.027351062525018746,24
33,0.6464974085489908,0.009966672452536587,0.06889303525288899,0.000500341988213351,100,15,"{'isomap__n_components': 100, 'isomap__n_neighbors': 15}",0.7655172413793103,0.7517241379310344,0.7218390804597701,0.7463601532567049,0.018230463223556048,19
34,0.7421407699584961,0.08781973307278378,0.07523798942565918,0.0019742878175020057,100,20,"{'isomap__n_components': 100, 'isomap__n_neighbors': 20}",0.7931034482758621,0.7563218390804598,0.7379310344827587,0.7624521072796936,0.02293736329056822,10
35,0.8662905693054199,0.1385324757429672,0.09801610310872395,0.021636031069261357,100,30,"{'isomap__n_components': 100, 'isomap__n_neighbors': 30}",0.7770114942528735,0.7839080459770115,0.7655172413793103,0.7754789272030651,0.00758581987479821,3
36,0.8979532718658447,0.03516437534256578,0.09552931785583496,0.0007068759063535153,100,40,"{'isomap__n_components': 100, 'isomap__n_neighbors': 40}",0.7724137931034483,0.7908045977011494,0.7195402298850575,0.7609195402298851,0.030207514704102698,11
37,0.9693745772043864,0.009147340905436955,0.10232194264729817,0.0007208902718961411,100,50,"{'isomap__n_components': 100, 'isomap__n_neighbors': 50}",0.7839080459770115,0.7402298850574712,0.7517241379310344,0.7586206896551723,0.01848634188783881,12
38,1.1861852010091145,0.008327352593530773,0.12314176559448242,0.0017696753687467817,100,75,"{'isomap__n_components': 100, 'isomap__n_neighbors': 75}",0.8183908045977012,0.7770114942528735,0.7632183908045977,0.786206896551724,0.023443767878587526,1
39,1.402291218439738,0.01944800094046323,0.14614415168762207,0.006644051495020427,100,100,"{'isomap__n_components': 100, 'isomap__n_neighbors': 100}",0.7862068965517242,0.7632183908045977,0.7563218390804598,0.7685823754789273,0.01277649961726671,6
